CVD_ID,Date_Published,Date_Modified,Vendor,Product,Attack_Vector,Attack_Complexity,User_Interaction,Privileges_Required,Confidentiality_Impact,Integrity_Impact,Availability_Impact
CVE-2018-7563,2018-03-12T21:29Z,2018-04-11T15:01Z,glpi-project,glpi,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7564,2018-03-07T20:29Z,2018-03-26T18:17Z,polycom,qdx_6000_firmware,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7565,2018-03-07T20:29Z,2018-03-26T18:20Z,polycom,qdx_6000_firmware,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7566,2018-03-30T21:29Z,2018-08-15T10:29Z,suse,linux_enterprise_module_for_public_cloud,LOCAL,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7567,2018-03-04T20:29Z,2018-03-29T14:40Z,otrs,otrs,NETWORK,LOW,NONE,HIGH,HIGH,HIGH,HIGH
CVE-2018-7568,2018-02-28T21:29Z,2018-03-23T16:01Z,gnu,binutils,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7569,2018-02-28T21:29Z,2018-03-23T16:01Z,gnu,binutils,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7570,2018-02-28T21:29Z,2018-03-23T15:59Z,gnu,binutils,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7573,2018-03-01T17:29Z,2018-07-05T01:29Z,ftpshell,ftpshell_client,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7579,2018-03-01T19:29Z,2018-03-22T16:51Z,yzmcms,yzmcms,NETWORK,LOW,NONE,HIGH,HIGH,HIGH,HIGH
CVE-2018-7581,2018-03-09T20:29Z,2018-03-28T22:28Z,weblogexpert,weblog_expert,LOCAL,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7582,2018-03-09T20:29Z,2018-03-26T17:57Z,weblogexpert,weblog_expert,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7583,2018-03-04T01:29Z,2018-03-26T16:38Z,advantig,dualdesk,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7584,2018-03-01T19:29Z,2018-09-09T10:29Z,php,php,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7586,2018-03-01T22:29Z,2018-03-16T19:02Z,imagely,nextgen_gallery,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7587,2018-03-01T22:29Z,2018-03-17T10:22Z,cimg,cimg,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7588,2018-03-01T22:29Z,2018-03-17T10:23Z,cimg,cimg,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7589,2018-03-01T22:29Z,2018-03-17T10:19Z,cimg,cimg,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7590,2018-03-01T22:29Z,2018-03-16T17:52Z,hoosk,hoosk,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7600,2018-03-29T07:29Z,2018-06-12T01:29Z,drupal,drupal,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7602,2018-07-19T17:29Z,2018-09-18T18:17Z,drupal,drupal,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7634,2018-03-01T23:29Z,2018-03-22T13:59Z,enalean,tuleap,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7635,2018-07-03T15:29Z,2018-09-05T12:47Z,,,NETWORK,LOW,NONE,NONE,NONE,LOW,NONE
CVE-2018-7636,2018-07-03T21:29Z,2018-09-05T17:02Z,paloaltonetworks,pan-os,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7637,2018-03-02T14:29Z,2018-03-14T18:49Z,cimg,cimg,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7638,2018-03-02T14:29Z,2018-03-14T19:15Z,cimg,cimg,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7639,2018-03-02T14:29Z,2018-03-14T19:15Z,cimg,cimg,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7640,2018-03-02T14:29Z,2018-03-14T19:15Z,cimg,cimg,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7641,2018-03-02T14:29Z,2018-03-14T19:15Z,cimg,cimg,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7642,2018-03-02T15:29Z,2018-03-22T14:31Z,gnu,binutils,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7643,2018-03-02T15:29Z,2018-03-19T16:46Z,gnu,binutils,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7644,2018-03-05T14:29Z,2018-03-27T17:13Z,simplesamlphp,simplesamlphp,NETWORK,LOW,NONE,NONE,NONE,HIGH,NONE
CVE-2018-7648,2018-03-02T16:29Z,2018-03-22T14:38Z,openjpeg,openjpeg,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7650,2018-03-06T15:29Z,2018-03-27T15:41Z,hot_scripts_clone_project,hot_scripts_clone,NETWORK,LOW,REQUIRED,HIGH,LOW,LOW,NONE
CVE-2018-7651,2018-03-04T01:29Z,2018-03-27T14:46Z,,,NETWORK,HIGH,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7652,2018-03-04T01:29Z,2018-03-29T14:38Z,zonemaster_project,zonemaster_web_gui,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7653,2018-03-04T19:29Z,2018-04-10T01:29Z,yzmcms_project,yzmcms,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7654,2018-03-04T01:29Z,2018-03-28T22:00Z,3cx,3cx,NETWORK,LOW,NONE,LOW,HIGH,NONE,NONE
CVE-2018-7658,2018-03-26T21:29Z,2018-04-24T16:31Z,softros,network_time_system,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7659,2018-04-11T06:29Z,2018-05-16T15:41Z,opentext,documentum_d2,NETWORK,LOW,REQUIRED,LOW,LOW,LOW,NONE
CVE-2018-7660,2018-04-11T06:29Z,2018-05-16T17:59Z,opentext,documentum_d2,NETWORK,LOW,REQUIRED,LOW,LOW,LOW,NONE
CVE-2018-7661,2018-03-04T22:29Z,2018-03-29T14:42Z,,,ADJACENT_NETWORK,HIGH,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7662,2018-03-04T23:29Z,2018-03-27T18:05Z,couchcms,couch,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE
CVE-2018-7663,2018-03-05T07:29Z,2018-03-27T17:59Z,,,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7664,2018-03-05T07:29Z,2018-03-27T14:48Z,clip-bucket,clipbucket,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7665,2018-03-05T07:29Z,2018-03-27T14:49Z,clip-bucket,clipbucket,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7666,2018-03-05T07:29Z,2018-03-27T14:49Z,clip-bucket,clipbucket,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7667,2018-03-05T07:29Z,2018-03-27T13:32Z,adminer,adminer,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7668,2018-03-05T07:29Z,2018-03-27T17:57Z,testlink,testlink,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7669,2018-04-27T16:29Z,2018-08-11T01:29Z,sitecore,sitecore.net,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7673,2018-03-26T19:29Z,2018-04-17T18:40Z,netiq,identity_manager,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7674,2018-03-28T14:29Z,2018-04-18T00:32Z,netiq,identity_manager,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7675,2018-03-07T22:29Z,2018-03-29T15:05Z,netiq,sentinel,NETWORK,HIGH,NONE,LOW,HIGH,NONE,NONE
CVE-2018-7676,2018-03-28T14:29Z,2018-04-18T00:33Z,netiq,identity_manager,NETWORK,HIGH,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7677,2018-03-14T15:29Z,2018-03-29T12:05Z,netiq,access_manager,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7678,2018-03-14T15:29Z,2018-04-10T15:11Z,netiq,access_manager,NETWORK,LOW,REQUIRED,HIGH,LOW,LOW,NONE
CVE-2018-7679,2018-06-21T19:29Z,2018-08-10T13:43Z,,,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7680,2018-06-21T19:29Z,2018-08-10T13:44Z,,,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7681,2018-06-21T19:29Z,2018-08-10T13:44Z,,,NETWORK,LOW,REQUIRED,HIGH,LOW,LOW,NONE
CVE-2018-7682,2018-06-22T22:29Z,2018-08-10T13:46Z,,,NETWORK,LOW,NONE,LOW,HIGH,NONE,NONE
CVE-2018-7683,2018-06-21T19:29Z,2018-08-10T13:48Z,,,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7687,2018-05-21T20:29Z,2018-06-27T11:45Z,microfocus,client,LOCAL,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7688,2018-06-07T13:29Z,2018-07-27T14:05Z,opensuse,open_build_service,NETWORK,LOW,NONE,LOW,NONE,HIGH,NONE
CVE-2018-7689,2018-06-07T13:29Z,2018-07-27T13:45Z,opensuse,open_build_service,NETWORK,LOW,NONE,LOW,NONE,HIGH,NONE
CVE-2018-7698,2018-03-05T19:29Z,2018-03-30T19:10Z,d-link,mydlink+,NETWORK,HIGH,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7700,2018-03-27T18:29Z,2018-04-19T17:28Z,dedecms,dedecms,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7701,2018-03-15T01:29Z,2018-04-06T13:30Z,,,NETWORK,LOW,REQUIRED,NONE,NONE,HIGH,NONE
CVE-2018-7702,2018-03-15T01:29Z,2018-04-06T13:38Z,,,NETWORK,LOW,NONE,NONE,HIGH,HIGH,NONE
CVE-2018-7703,2018-03-15T01:29Z,2018-04-06T14:40Z,,,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7704,2018-03-15T01:29Z,2018-04-06T14:37Z,,,NETWORK,LOW,NONE,LOW,HIGH,NONE,NONE
CVE-2018-7705,2018-03-15T01:29Z,2018-04-06T17:59Z,,,NETWORK,LOW,NONE,LOW,HIGH,HIGH,NONE
CVE-2018-7706,2018-03-15T01:29Z,2018-04-06T14:09Z,,,NETWORK,LOW,NONE,LOW,HIGH,NONE,NONE
CVE-2018-7707,2018-03-15T01:29Z,2018-04-06T14:40Z,,,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7711,2018-03-05T22:29Z,2018-03-29T15:24Z,debian,debian_linux,NETWORK,HIGH,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7712,2018-03-05T23:29Z,2018-03-27T14:52Z,opencv,opencv,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7713,2018-03-05T23:29Z,2018-03-27T14:52Z,opencv,opencv,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7714,2018-03-05T23:29Z,2018-03-27T14:52Z,opencv,opencv,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7715,2018-03-05T23:29Z,2018-03-18T14:11Z,privatevpn,privatevpn,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7716,2018-03-05T23:29Z,2018-03-18T14:10Z,privatevpn,privatevpn,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7717,2018-03-05T23:29Z,2018-03-27T17:43Z,,,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7719,2018-03-25T16:29Z,2018-04-18T15:20Z,,,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7720,2018-03-07T08:29Z,2018-03-28T22:09Z,westernbridgegroup,razor,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7721,2018-03-07T08:29Z,2018-03-26T17:42Z,metinfo,metinfo,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7722,2018-03-06T17:29Z,2018-03-26T17:30Z,piwigo,piwigo,NETWORK,LOW,REQUIRED,LOW,LOW,LOW,NONE
CVE-2018-7723,2018-03-06T17:29Z,2018-03-26T17:30Z,piwigo,piwigo,NETWORK,LOW,REQUIRED,LOW,LOW,LOW,NONE
CVE-2018-7724,2018-03-06T17:29Z,2018-03-26T17:30Z,piwigo,piwigo,NETWORK,LOW,REQUIRED,LOW,LOW,LOW,NONE
CVE-2018-7725,2018-03-06T17:29Z,2018-07-05T01:29Z,zziplib_project,zziplib,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7726,2018-03-06T17:29Z,2018-07-05T01:29Z,zziplib_project,zziplib,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7727,2018-03-06T17:29Z,2018-03-27T14:32Z,zziplib_project,zziplib,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7728,2018-03-06T18:29Z,2018-06-06T01:29Z,exempi_project,exempi,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7729,2018-03-06T18:29Z,2018-06-06T01:29Z,exempi_project,exempi,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7730,2018-03-06T18:29Z,2018-06-06T01:29Z,exempi_project,exempi,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7731,2018-03-06T18:29Z,2018-06-06T01:29Z,exempi_project,exempi,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7732,2018-03-06T18:29Z,2018-03-26T18:57Z,yxtcmf,yxtcmf,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7733,2018-03-06T18:29Z,2018-03-26T18:58Z,yxtcmf,yxtcmf,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7734,2018-03-06T19:29Z,2018-03-26T18:59Z,afian,filerun,NETWORK,LOW,NONE,HIGH,HIGH,HIGH,HIGH
CVE-2018-7735,2018-03-06T19:29Z,2018-03-26T18:59Z,afian,filerun,NETWORK,LOW,NONE,HIGH,HIGH,HIGH,HIGH
CVE-2018-7736,2018-03-06T21:29Z,2018-04-10T01:29Z,zblogcn,z-blogphp,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7737,2018-03-06T21:29Z,2018-04-10T01:29Z,zblogcn,z-blogphp,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE
CVE-2018-7738,2018-03-07T02:29Z,2018-03-29T16:11Z,util-linux_project,util-linux,LOCAL,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7739,2018-03-07T02:29Z,2018-03-29T16:12Z,antsle,antman,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7740,2018-03-07T08:29Z,2018-05-04T01:29Z,linux,linux_kernel,LOCAL,LOW,NONE,LOW,NONE,NONE,HIGH
CVE-2018-7741,2018-03-07T09:29Z,2018-03-27T15:31Z,eramba,eramba,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7745,2018-03-07T17:29Z,2018-04-12T01:29Z,westernbridgegroup,razor,NETWORK,LOW,NONE,NONE,NONE,HIGH,NONE
CVE-2018-7746,2018-03-07T17:29Z,2018-04-09T01:29Z,westernbridgegroup,razor,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7747,2018-04-20T21:29Z,2018-07-17T18:08Z,calderalabs,caldera_forms,NETWORK,LOW,REQUIRED,HIGH,LOW,LOW,NONE
CVE-2018-7749,2018-03-12T19:29Z,2018-08-13T21:48Z,asyncssh_project,asyncssh,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7750,2018-03-13T18:29Z,2018-06-27T01:29Z,paramiko,paramiko,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7751,2018-04-24T06:29Z,2018-06-13T11:53Z,ffmpeg,ffmpeg,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7752,2018-03-07T23:29Z,2018-03-26T17:56Z,gpac_project,gpac,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7753,2018-03-07T23:29Z,2018-03-29T13:50Z,mozilla,bleach,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7755,2018-03-08T07:29Z,2018-08-23T15:29Z,canonical,ubuntu_linux,LOCAL,LOW,NONE,LOW,HIGH,NONE,NONE
CVE-2018-7756,2018-03-15T01:29Z,2018-04-12T13:17Z,dewesoft,dewesoft,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7757,2018-03-08T14:29Z,2018-07-13T01:29Z,linux,linux_kernel,LOCAL,LOW,NONE,LOW,NONE,NONE,HIGH
CVE-2018-7758,2018-04-18T20:29Z,2018-05-29T13:59Z,schneider-electric,micom_p141_firmware,ADJACENT_NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7759,2018-04-18T20:29Z,2018-05-24T16:20Z,schneider-electric,140cpu31110_firmware,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7760,2018-04-18T20:29Z,2018-05-24T16:21Z,schneider-electric,140cpu31110_firmware,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7761,2018-04-18T20:29Z,2018-05-24T16:23Z,schneider-electric,140cpu31110_firmware,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7762,2018-04-18T20:29Z,2018-05-24T16:24Z,schneider-electric,140cpu31110_firmware,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7763,2018-07-03T14:29Z,2018-08-28T13:50Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,LOW,NONE,NONE
CVE-2018-7764,2018-07-03T14:29Z,2018-08-28T13:35Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,LOW,NONE,NONE
CVE-2018-7765,2018-07-03T14:29Z,2018-08-21T16:03Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7766,2018-07-03T14:29Z,2018-08-21T17:00Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7767,2018-07-03T14:29Z,2018-08-21T17:01Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7768,2018-07-03T14:29Z,2018-08-21T17:00Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7769,2018-07-03T14:29Z,2018-08-21T17:01Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7770,2018-07-03T14:29Z,2018-09-07T16:55Z,,,NETWORK,LOW,REQUIRED,NONE,HIGH,NONE,NONE
CVE-2018-7771,2018-07-03T14:29Z,2018-08-28T13:35Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,LOW,HIGH,HIGH,HIGH
CVE-2018-7772,2018-07-03T14:29Z,2018-08-28T13:38Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7773,2018-07-03T14:29Z,2018-08-23T10:17Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7774,2018-07-03T14:29Z,2018-08-21T17:01Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7776,2018-07-03T14:29Z,2018-08-28T13:38Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,LOW,NONE,NONE
CVE-2018-7777,2018-07-03T14:29Z,2018-08-28T13:39Z,schneider-electric,u.motion_builder,NETWORK,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7778,2018-07-03T14:29Z,2018-09-05T18:06Z,,,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7779,2018-07-03T14:29Z,2018-09-05T19:38Z,schneider-electric,homelynk_firmware,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7780,2018-07-03T14:29Z,2018-09-11T14:41Z,,,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7781,2018-07-03T14:29Z,2018-09-05T18:37Z,,,NETWORK,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7782,2018-07-03T14:29Z,2018-09-05T18:06Z,,,NETWORK,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7783,2018-07-03T14:29Z,2018-09-08T12:30Z,schneider-electric,somachine_basic,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE
CVE-2018-7784,2018-07-03T14:29Z,2018-09-08T12:50Z,,,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7785,2018-07-03T14:29Z,2018-08-28T13:41Z,schneider-electric,u.motion_builder,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7786,2018-07-03T14:29Z,2018-08-28T13:44Z,schneider-electric,u.motion_builder,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7787,2018-07-03T14:29Z,2018-08-28T13:45Z,schneider-electric,u.motion_builder,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE
CVE-2018-7858,2018-03-12T21:29Z,2018-07-12T01:29Z,qemu,qemu,LOCAL,LOW,NONE,LOW,NONE,NONE,HIGH
CVE-2018-7866,2018-03-08T18:29Z,2018-05-27T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7867,2018-03-08T18:29Z,2018-04-11T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7868,2018-03-08T18:29Z,2018-04-11T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7869,2018-03-08T18:29Z,2018-03-23T19:45Z,libming,libming,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7870,2018-03-08T18:29Z,2018-04-11T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7871,2018-03-08T18:29Z,2018-04-11T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7872,2018-03-08T18:29Z,2018-04-11T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7873,2018-03-08T18:29Z,2018-05-27T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7874,2018-03-08T18:29Z,2018-03-23T18:25Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7875,2018-03-08T18:29Z,2018-04-11T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7876,2018-03-08T18:29Z,2018-05-27T01:29Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7877,2018-03-08T18:29Z,2018-03-26T19:02Z,libming,libming,NETWORK,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7884,2018-06-05T21:29Z,2018-08-01T16:11Z,displaylink,core_software_cleaner,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7886,2018-03-15T02:29Z,2018-04-19T01:29Z,cloudme,sync,LOCAL,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7889,2018-03-08T21:29Z,2018-03-27T17:15Z,calibre-ebook,calibre,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7890,2018-03-08T22:29Z,2018-08-07T01:29Z,,,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7891,2018-04-30T15:29Z,2018-06-13T13:17Z,,,NETWORK,HIGH,NONE,NONE,HIGH,HIGH,HIGH
CVE-2018-7893,2018-03-12T03:29Z,2018-03-29T12:05Z,cmsmadesimple,cms_made_simple,NETWORK,LOW,REQUIRED,HIGH,LOW,LOW,NONE
CVE-2018-7894,2018-03-09T15:29Z,2018-03-27T15:12Z,eramba,eramba,NETWORK,LOW,REQUIRED,NONE,LOW,LOW,NONE
CVE-2018-7899,2018-04-19T14:29Z,2018-05-22T16:57Z,huawei,berkeley-al20_firmware,LOCAL,LOW,REQUIRED,NONE,NONE,NONE,HIGH
CVE-2018-7901,2018-04-30T14:29Z,2018-06-13T17:09Z,,,LOCAL,LOW,REQUIRED,NONE,NONE,LOW,LOW
CVE-2018-7902,2018-05-24T14:29Z,2018-06-25T13:05Z,huawei,1288h_v5_firmware,NETWORK,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7903,2018-05-24T14:29Z,2018-06-25T13:05Z,huawei,1288h_v5_firmware,NETWORK,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7904,2018-05-24T14:29Z,2018-06-25T13:06Z,huawei,1288h_v5_firmware,NETWORK,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7920,2018-04-19T14:29Z,2018-05-22T16:39Z,huawei,ar1200_firmware,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH
CVE-2018-7930,2018-04-11T17:29Z,2018-05-24T15:18Z,,,ADJACENT_NETWORK,LOW,REQUIRED,NONE,HIGH,NONE,NONE
CVE-2018-7931,2018-04-24T15:29Z,2018-06-06T17:27Z,,,NETWORK,LOW,REQUIRED,NONE,NONE,LOW,NONE
CVE-2018-7932,2018-04-24T15:29Z,2018-06-06T17:53Z,,,NETWORK,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7933,2018-05-10T14:29Z,2018-06-13T14:22Z,,,LOCAL,LOW,REQUIRED,NONE,HIGH,HIGH,HIGH
CVE-2018-7940,2018-05-10T14:29Z,2018-06-13T13:41Z,,,PHYSICAL,LOW,NONE,HIGH,HIGH,HIGH,HIGH
CVE-2018-7941,2018-05-10T14:29Z,2018-06-14T18:06Z,huawei,1288h_v5_firmware,NETWORK,LOW,NONE,LOW,HIGH,HIGH,HIGH
CVE-2018-7942,2018-05-24T14:29Z,2018-06-27T11:14Z,huawei,1288h_v5_firmware,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE
